Forecast_0,Forecast_1,Forecast_2,Forecast_3,Forecast_4,Forecast_5,Forecast_6,Forecast_7,Forecast_8,Forecast_9,Forecast_10,Forecast_11,Forecast_12,Forecast_13,True_0,True_1,True_2,True_3,True_4,True_5,True_6,True_7,True_8,True_9,True_10,True_11,True_12,True_13
0.17454012,0.50455135,0.019381009,0.2256752,0.794299,0.90919304,0.38090056,0.38244244,0.61460114,0.317769,0.76311886,0.8331789,0.93011,0.039144427,0.17647052,0.5053606,0.0,0.36673248,0.88421476,0.9757481,0.44094485,0.3859649,0.6424683,0.4032132,0.8417086,0.86585194,0.99120235,0.0
0.18043771,0.50259614,0.024667133,0.24282928,0.7808403,0.90980405,0.39393026,0.39892048,0.6299788,0.31415096,0.7635685,0.82340556,0.93515587,0.037262537,0.17647052,0.5053606,0.0,0.30207306,0.9326923,1.0244474,0.44685036,0.20175438,0.56715065,0.41972107,0.87553924,0.8775117,0.99120235,0.0
0.16852474,0.5215446,0.006173674,0.17657016,0.80373085,0.91172445,0.35930625,0.32900476,0.587316,0.32570338,0.76555854,0.8508954,0.9258086,0.044117928,0.17647052,0.51917124,0.0,0.30207306,0.9967948,1.0567182,0.45078737,0.19298245,0.5961888,0.42820466,0.90130275,0.9005594,0.99120235,0.0
0.17318308,0.53048676,0.0071250647,0.17866185,0.8164791,0.919468,0.3613729,0.33522844,0.5906278,0.32109475,0.77101314,0.85615087,0.93222916,0.042236313,0.17647052,0.51917124,0.0,0.29022706,1.0172275,1.0125172,0.4094488,0.28092104,0.58076227,0.43920267,0.8403007,0.83082306,0.99120235,0.0
0.17372023,0.5276663,0.008243877,0.18445073,0.8136817,0.9177214,0.36343348,0.34143078,0.5932989,0.32084617,0.76951957,0.85283315,0.9333074,0.040648755,0.17647052,0.51917124,0.0,0.29615006,1.0240384,1.0103657,0.4055118,0.24539474,0.5598911,0.42820066,0.8575065,0.8996994,0.99120235,0.0
0.173116,0.5334831,0.0062153153,0.17503804,0.8228344,0.9232765,0.35968128,0.32919845,0.58843046,0.32123083,0.77389085,0.86097604,0.9337528,0.04221519,0.17647052,0.51917124,0.0,0.30207306,0.9939903,1.015842,0.4173228,0.1489035,0.5172414,0.42778993,0.86251503,0.915684,0.99120235,0.0
0.17375007,0.54218554,0.008398823,0.15624431,0.82556415,0.9228884,0.35213614,0.29947197,0.575765,0.32686293,0.77425843,0.86763966,0.92518437,0.047137782,0.17647052,0.51917124,0.0,0.29763082,0.9959935,1.0003911,0.4074803,0.15789473,0.5263158,0.4276111,0.8404669,0.9017196,0.99120235,0.0
0.1749975,0.5436303,0.0084267855,0.1570315,0.82269204,0.9211552,0.35250497,0.3033287,0.57675123,0.32607818,0.7727902,0.86545324,0.92803806,0.045018017,0.17647052,0.51917124,0.0,0.28726554,0.9735577,0.93663216,0.37401572,0.22982456,0.5526316,0.42505324,0.805923,0.850872,0.9931574,0.0
0.17263198,0.5351458,0.009533942,0.16077569,0.80751455,0.91296256,0.35313886,0.31012565,0.5783112,0.32635647,0.76683813,0.8574244,0.9293381,0.040494233,0.17647052,0.51917124,0.0,0.27541956,0.9278846,0.9196167,0.37598422,0.31578946,0.55807626,0.42666227,0.7803639,0.81367433,0.9931574,0.0
0.17034693,0.5256554,0.010845639,0.16406241,0.7897639,0.90456474,0.35393098,0.32119662,0.58053666,0.32533526,0.760656,0.8489851,0.93440133,0.03793317,0.17647052,0.51917124,0.0,0.2917078,0.9070513,0.9640133,0.4055118,0.24561402,0.5843921,0.44513738,0.8420409,0.84804446,0.99413496,0.0
0.16705628,0.52707875,0.010259498,0.15315329,0.7919165,0.9059453,0.34963936,0.3056516,0.57420915,0.32614386,0.7627002,0.8546699,0.9332973,0.038369212,0.17647052,0.51917124,0.0,0.2981244,0.9270834,1.0150596,0.43897635,0.16644737,0.53902,0.44958514,0.8675151,0.8595396,0.99217993,0.18333334
0.1691759,0.536249,0.00765875,0.15377468,0.80286896,0.9113139,0.3503574,0.30413568,0.5747514,0.32667172,0.7665115,0.8586264,0.9319009,0.043477755,0.17647052,0.51917124,0.0,0.29565647,0.99158657,1.0449834,0.44094485,0.15767543,0.54446465,0.45361426,0.9016927,0.8827149,0.99217993,0.18333334
0.1728659,0.5397197,0.005758796,0.16631123,0.82033455,0.92177576,0.35571778,0.3178289,0.5825298,0.32355914,0.7732734,0.86328185,0.93510693,0.045161743,0.17647052,0.51917124,0.0,0.29664364,1.0340544,1.0397028,0.41929132,0.15767543,0.5272232,0.45285282,0.8758953,0.905769,0.99217993,0.18333334
0.17278543,0.5411134,0.0055269673,0.16805817,0.82912564,0.9264772,0.35608348,0.31335962,0.5822238,0.32407323,0.776938,0.8676115,0.9332354,0.04656393,0.17647052,0.51917124,0.0,0.30207306,1.0380609,1.0250343,0.4114173,0.15767543,0.56533575,0.46208006,0.8674092,0.91704,0.99217993,0.18333334
0.1729045,0.5419087,0.0047669,0.17105122,0.83632255,0.9309706,0.35706204,0.31614232,0.5838669,0.3224361,0.78015715,0.87082946,0.93703616,0.045722555,0.17647052,0.51917124,0.0,0.27838105,0.99278843,0.92959124,0.34448817,0.29956138,0.6107078,0.4667259,0.79791874,0.80669177,0.99217993,0.5
0.18165012,0.54961026,0.0030915253,0.173222,0.8169843,0.91942686,0.35997638,0.3305645,0.58600575,0.32475585,0.7704842,0.8597394,0.9395452,0.074670635,0.17647052,0.51917124,0.0,0.27788746,0.96153843,0.9647956,0.38385826,0.3245614,0.6070781,0.46624634,0.8069774,0.8288459,0.9931574,0.5
0.20251003,0.5878019,-0.0011105165,0.1735129,0.81418633,0.91494226,0.36093986,0.3317146,0.5832575,0.32365674,0.76521635,0.8538507,0.9393352,0.30681953,0.17647052,0.51917124,0.0,0.29565647,0.92507994,0.9466067,0.39173228,0.20175438,0.53539026,0.47058126,0.8070412,0.85148907,0.9931574,0.5
0.19868807,0.6161853,-0.0039887913,0.15279202,0.8115009,0.905156,0.34917527,0.28694445,0.5634239,0.33092102,0.7612028,0.85581964,0.92834574,0.36633793,0.17647052,0.5323336,0.0,0.30207306,0.9411057,0.9561901,0.39566928,0.16666667,0.5172414,0.47102392,0.810419,0.8630053,0.9990225,0.5
0.19754256,0.6256472,-0.005408179,0.14223258,0.8052604,0.9004308,0.34527558,0.27844286,0.55806273,0.32982326,0.75910175,0.85480297,0.9315578,0.38487783,0.17647052,0.54552984,0.0,0.2581441,0.9491185,0.95834154,0.33858266,0.1491228,0.48094377,0.46817017,0.813754,0.86997193,0.9990225,0.98333335
0.20020469,0.63510835,-0.006207872,0.14140618,0.7876923,0.8849075,0.34115568,0.26996806,0.55173135,0.33469206,0.7474967,0.84574425,0.9227209,0.5161857,0.17647052,0.5585468,0.0,0.16535045,0.97435904,0.9581459,0.33661416,0.114035085,0.5172414,0.48750266,0.79851145,0.86263746,0.9990225,0.98333335
0.20128219,0.64036185,-0.00438362,0.13762775,0.77889836,0.8789539,0.3398939,0.26918885,0.55036587,0.33475155,0.74357307,0.84135914,0.9213985,0.56967324,0.0,0.5585468,0.0,0.15992102,0.9731569,0.900841,0.3149606,0.18421052,0.48185122,0.48571023,0.78091085,0.8372533,0.99120235,0.98333335
0.18535575,0.6048112,-0.002359841,0.121735856,0.74659014,0.8721466,0.33641678,0.27629364,0.5506403,0.330562,0.739711,0.83878016,0.92919964,0.5735518,0.0,0.5585468,0.0,0.0009871669,0.96995187,0.91824764,0.27755904,0.0006578947,0.44010893,0.48570305,0.8433644,0.86411804,0.9931574,0.98333335
0.13799065,0.6494899,-0.00899053,0.0376323,0.6997161,0.837474,0.2988399,0.16783655,0.49539983,0.3367431,0.7359617,0.8455124,0.9092858,0.623681,0.35294116,0.5716045,0.0,0.0,0.92908645,0.86368084,0.27755904,0.2105263,0.31669694,0.47762072,0.2829551,0.5551673,1.0,1.0
0.18005827,0.7124598,-0.0077320896,0.05181165,0.5857222,0.7549053,0.3036583,0.25935644,0.50440854,0.3632823,0.6572298,0.7689895,0.9114091,0.7956089,0.35294116,0.5716045,0.0,0.0,0.9082532,0.66008216,0.27755904,0.24561402,0.37749547,0.47240502,0.2744732,0.45824108,0.9951124,1.0
0.1951436,0.71690667,0.000941135,0.046048447,0.51404876,0.7015727,0.29697382,0.28788346,0.4954865,0.38347703,0.611618,0.73184615,0.9088117,0.83418125,0.35294116,0.5716045,0.0,0.0,0.8878205,0.59104246,0.27755904,0.28991225,0.39745918,0.4750737,0.27110618,0.42403758,0.9951124,1.0
0.23913306,0.7164265,0.020148043,0.03515338,0.40724805,0.59971833,0.28201672,0.2410038,0.46004027,0.4591464,0.5182915,0.6516147,0.8936254,0.9165965,0.35294116,0.5716045,0.0,0.0,0.8457531,0.54742813,0.27755904,0.28947368,0.40744105,0.4755295,0.27110618,0.41269925,0.9951124,1.0
0.2617454,0.7195609,0.025454741,0.03296092,0.37295803,0.565282,0.27729788,0.24122077,0.44846532,0.49585712,0.4845369,0.6234237,0.9147296,0.9432511,0.35294116,0.5716045,0.0,0.0,0.8048879,0.5171132,0.27755904,0.28991225,0.41016337,0.48428297,0.27110618,0.4082335,0.9951124,1.0
0.27289093,0.71905637,0.02506302,0.030973978,0.3618615,0.55287355,0.27693105,0.23878518,0.44514823,0.5101509,0.47194892,0.61197907,0.91628265,0.9377448,0.35294116,0.5716045,0.0,0.0,0.7624198,0.49677294,0.27755904,0.29495612,0.4110708,0.48414868,0.27110618,0.4082335,0.9951124,1.0
0.2835526,0.71486247,0.020286415,0.025774434,0.3445212,0.5381279,0.27496278,0.25667024,0.4419915,0.52345747,0.45550537,0.6008148,0.93734443,0.94549936,0.35294116,0.5716045,0.0,0.0,0.72195506,0.48699394,0.27755904,0.26315787,0.41651544,0.4875068,0.27110618,0.40593207,0.9951124,1.0
0.27108818,0.71504176,0.01825573,0.018214658,0.3490595,0.5432677,0.27340814,0.23497811,0.43990606,0.51798296,0.46322256,0.6064969,0.92221904,0.94501424,0.35294116,0.5716045,0.0,0.0,0.701923,0.46645808,0.27755904,0.25438598,0.41379312,0.49598476,0.26602057,0.40143353,0.9951124,1.0
0.27635393,0.7110956,0.016267635,0.015665963,0.3375504,0.5339354,0.27225542,0.24339743,0.43797702,0.5249009,0.45331237,0.59928924,0.93192375,0.94906133,0.35294116,0.5716045,0.0,0.0,0.68108976,0.45628792,0.27755904,0.25438598,0.41379312,0.5000089,0.26602057,0.3991327,0.9951124,1.0
0.2726344,0.7075176,0.014950998,0.01353427,0.3345858,0.5324564,0.27158415,0.24001564,0.437109,0.5240804,0.4527566,0.5985741,0.9297432,0.9476068,0.35294116,0.5716045,0.0,0.0,0.63942313,0.4465089,0.27755904,0.25438598,0.41651544,0.5011253,0.26602057,0.39458266,0.9951124,1.0
0.2706373,0.7036608,0.014556117,0.013735354,0.32914895,0.5289291,0.27099553,0.24235372,0.436407,0.52455425,0.44971523,0.59609884,0.93086946,0.94822145,0.35294116,0.5716045,0.0,0.0,0.618189,0.44142383,0.27755904,0.25438598,0.4174229,0.50156057,0.26602057,0.39458266,0.9951124,1.0
0.26632166,0.700315,0.014184248,0.014329098,0.32697135,0.5285131,0.27065238,0.24447896,0.43650326,0.52243114,0.4498464,0.596273,0.93111444,0.9472747,0.35294116,0.5716045,0.0,0.0,0.5977564,0.43536088,0.27755904,0.25438598,0.4174229,0.50624776,0.26773196,0.39458266,0.9951124,1.0
0.26042977,0.6954184,0.0132632665,0.014119983,0.32499602,0.52852434,0.27027237,0.24424943,0.43659428,0.5191629,0.45086437,0.59686863,0.9300697,0.9447473,0.35294116,0.54446554,0.0,0.0,0.57772434,0.42968902,0.27755904,0.25416666,0.41833034,0.4960001,0.2694129,0.39458266,0.9951124,1.0
0.25075775,0.6897089,0.011797804,0.0127850175,0.324292,0.53076315,0.26977322,0.24412912,0.437084,0.51266235,0.45468676,0.599918,0.92837214,0.94075227,0.35294116,0.54446554,0.0,0.0,0.5576923,0.4251907,0.27755904,0.25416666,0.41833034,0.47907984,0.2694129,0.39458266,0.9951124,1.0
0.23901448,0.68354917,0.010914609,0.010937788,0.32460433,0.5329938,0.26962903,0.24313337,0.43786615,0.50247496,0.4604624,0.60273844,0.9296839,0.9354816,0.35294116,0.54446554,0.0,0.0,0.54927886,0.4210835,0.27755904,0.25416666,0.41651544,0.47060677,0.26602057,0.39458266,0.9951124,1.0
0.22732145,0.676388,0.010303438,0.00920853,0.32541814,0.5344562,0.2696508,0.2364049,0.43821013,0.4914887,0.4658822,0.6041957,0.92901707,0.93017465,0.35294116,0.5314362,0.0,0.0,0.53245187,0.41658518,0.27755904,0.25438598,0.41560802,0.46213043,0.26260138,0.3900346,0.9951124,1.0
0.21599443,0.6680336,0.009663992,0.007401809,0.32414016,0.53391814,0.26943946,0.22900352,0.43798655,0.48158363,0.4695822,0.6038846,0.92968565,0.9265869,0.35294116,0.5339792,0.0,0.0,0.51602566,0.41228244,0.27755904,0.25460523,0.42105266,0.43667096,0.26093557,0.38783896,0.9951124,0.9
0.20555918,0.6631485,0.0072454996,0.003489986,0.32913134,0.53955865,0.27053016,0.22858456,0.44046044,0.46919358,0.4788966,0.609085,0.9316817,0.89445394,0.35294116,0.5071969,0.0,0.0,0.49639416,0.40680617,0.27755904,0.2105263,0.42286754,0.41974592,0.26093557,0.38094744,0.9951124,0.9
0.1856973,0.65653753,0.006815184,-0.0007413775,0.33069265,0.54103196,0.26867172,0.1969694,0.43686715,0.4548337,0.4881675,0.61134255,0.9182682,0.8632801,0.35294116,0.4940796,0.0,0.0,0.48557687,0.4054371,0.27755904,0.2105263,0.423775,0.41000545,0.26093557,0.38094744,0.9951124,0.9
0.18269484,0.6451568,0.007364586,-0.0015086085,0.31920606,0.5307003,0.26740557,0.18510956,0.43339062,0.45641255,0.4815036,0.6024524,0.92132854,0.8559649,0.35294116,0.4940796,0.0,0.0,0.47235572,0.40250343,0.27755904,0.17302631,0.4264973,0.40280762,0.2592307,0.3787115,0.9951124,0.9
0.17330526,0.6355186,0.007111922,-0.0057570636,0.31049958,0.5209672,0.26544136,0.1595145,0.4277238,0.45400575,0.47857738,0.5950602,0.9207034,0.8427789,0.35294116,0.48092985,0.0,0.0,0.45592952,0.40015647,0.27755904,0.14035088,0.42921963,0.39434752,0.2592307,0.3787115,0.9951124,0.0
0.2227199,0.58833635,0.008230042,-0.004314795,0.2623995,0.45311698,0.2705687,0.121858,0.41668522,0.51062995,0.4092257,0.52384245,0.9805957,0.4762052,0.35294116,0.4677539,0.0,0.0,0.4463141,0.39820066,0.27755904,0.14035088,0.43012705,0.38588104,0.2592307,0.3787115,0.9951124,0.0
0.17743856,0.5349538,0.02197127,0.019863307,0.2797039,0.4641399,0.27865466,0.1096468,0.42796302,0.45512846,0.4281925,0.52408725,0.9858941,0.10445124,0.35294116,0.4677539,0.0,0.0,0.4334935,0.39644048,0.27755904,0.096491225,0.43284938,0.38302124,0.2592307,0.37644613,0.9951124,0.0
0.15071462,0.5290467,0.022652905,0.023308188,0.30501652,0.48317778,0.28235102,0.08471621,0.43248525,0.41088328,0.4561691,0.53742033,0.9794641,0.04437551,0.35294116,0.4677539,0.0,0.0,0.41546476,0.3950714,0.27755904,0.09802631,0.43284938,0.37740442,0.2592307,0.3741991,0.9951124,0.0
0.18760872,0.5159509,0.022887412,0.023027077,0.2858242,0.46481216,0.28235775,0.091537334,0.4309167,0.43443787,0.42864504,0.5175557,0.9794582,0.05175905,0.35294116,0.45439053,0.0,0.0,0.41185892,0.39526695,0.27755904,0.00021929824,0.43920147,0.37233743,0.26432702,0.37191942,0.9951124,0.0
0.17544357,0.50366104,0.021830168,0.017268948,0.2995549,0.4756371,0.28383848,0.067810126,0.43299848,0.4035945,0.44530788,0.52547675,0.97235847,0.037944004,0.35294116,0.44120717,0.0,0.0,0.3954327,0.39428908,0.27755904,0.0,0.43920147,0.37100333,0.27449515,0.37649357,0.9951124,0.0
0.20317766,0.49473536,0.02031605,0.013530053,0.28639767,0.46387404,0.283845,0.06858915,0.43180874,0.41899925,0.42822513,0.5130114,0.9711331,0.04355308,0.35294116,0.44520736,0.0,0.0,0.39222753,0.39350674,0.27755904,0.0,0.43920147,0.36829025,0.28304848,0.38098714,0.9951124,0.0
0.18828776,0.48644024,0.022048179,0.017367736,0.289534,0.46877462,0.28425178,0.07039718,0.4336947,0.4100168,0.43452382,0.5173001,0.97204274,0.041375585,0.35294116,0.43215728,0.0,0.0,0.38221157,0.39389792,0.27755904,0.0,0.43920147,0.36628133,0.2914273,0.3832869,0.9951124,0.0
0.18598196,0.476432,0.022283614,0.018310748,0.2875061,0.46848053,0.28437516,0.07063517,0.43442398,0.4073631,0.43415126,0.5164179,0.9724596,0.04087905,0.35294116,0.43215728,0.0,0.0,0.373798,0.39428908,0.27755904,0.0,0.43920147,0.3670751,0.30019084,0.38548207,0.9951124,0.0
0.19009866,0.46854445,0.021859158,0.017869584,0.2835952,0.46611375,0.28435764,0.07132337,0.43462583,0.4090983,0.43064356,0.51369923,0.97239953,0.041814998,0.35294116,0.43215728,0.0,0.0,0.3661859,0.3948758,0.27755904,0.0,0.43920147,0.36623627,0.31833035,0.3901209,0.9951124,0.0
0.19406441,0.4642962,0.021313604,0.017228648,0.28240728,0.46567053,0.28440845,0.07088775,0.43489566,0.40898213,0.42956686,0.51287097,0.97162414,0.041082677,0.35294116,0.43215728,0.0,0.0,0.3553686,0.3950714,0.27755904,0.0,0.43920147,0.36355904,0.32672694,0.39232373,0.9951124,0.0
0.20427437,0.45703012,0.019868348,0.015236437,0.2771325,0.46168974,0.28425312,0.07042298,0.43460166,0.4126542,0.423938,0.5086113,0.97064537,0.04140992,0.35294116,0.4061098,0.0,0.0,0.35136223,0.39585373,0.27755904,0.0,0.43920147,0.36001134,0.34357703,0.39232373,0.9951124,0.0
0.21535082,0.44661063,0.018268142,0.013007686,0.2716454,0.45768318,0.28419676,0.06874958,0.43449518,0.4144578,0.4183483,0.5039616,0.9696938,0.04050901,0.35294116,0.4061098,0.0,0.0,0.34415066,0.39644048,0.27755904,0.0,0.43920147,0.3575597,0.35198578,0.39687902,0.9951124,0.0
0.22174032,0.43511263,0.017527767,0.011199541,0.2674917,0.45501444,0.28416398,0.068406776,0.43470412,0.41524664,0.41449085,0.5005975,0.97001636,0.040848743,0.35294116,0.4061098,0.0,0.0,0.33533657,0.3970272,0.27755904,0.0,0.43920147,0.35881388,0.36936817,0.39912802,0.9951124,0.0
0.22881716,0.42294645,0.016511545,0.008896768,0.2634102,0.4523258,0.28411135,0.067311205,0.4348775,0.4158349,0.41072768,0.49720198,0.9701886,0.041041173,0.35294116,0.39284945,0.0,0.0,0.3321314,0.39761394,0.27755904,0.0,0.43920147,0.35900056,0.37980136,0.40137613,0.9951124,0.0
0.23527156,0.40748036,0.015937123,0.006787643,0.25803998,0.448494,0.28416172,0.06572692,0.43511173,0.41645366,0.40547657,0.49236965,0.96845514,0.041064925,0.35294116,0.39284945,0.0,0.0,0.3261218,0.39839622,0.27755904,0.0,0.43920147,0.35613775,0.39549994,0.40137613,0.9951124,0.0
0.23996612,0.39630604,0.015617318,0.0053947866,0.25422978,0.44608718,0.2841496,0.06541545,0.43542123,0.41740122,0.40186363,0.48929402,0.9671518,0.04097053,0.35294116,0.39284945,0.0,0.0,0.32091343,0.398983,0.27755904,0.0,0.43920147,0.3502636,0.4026473,0.4036778,0.9951124,0.0
0.23953974,0.38759315,0.015481133,0.0046706945,0.2523941,0.44530225,0.2840348,0.06501072,0.43571648,0.41619557,0.4007256,0.48816326,0.96547854,0.04028853,0.35294116,0.37981462,0.0,0.0,0.31530452,0.39956975,0.27755904,0.0,0.43920147,0.34629303,0.41477495,0.4059004,0.9951124,0.0
0.2400589,0.37828836,0.015265144,0.0036979169,0.24971059,0.4436317,0.28383338,0.06396803,0.4357749,0.41521978,0.39853165,0.48611656,0.96381927,0.04035322,0.35294116,0.38494802,0.0,0.0,0.31129807,0.40035203,0.27755904,0.0,0.43920147,0.34353113,0.4301088,0.40817612,0.9951124,0.0
0.24143982,0.3735099,0.014855865,0.002804473,0.24813971,0.44271788,0.2836304,0.063690454,0.4357583,0.41522866,0.39719093,0.48511568,0.9627327,0.040031053,0.35294116,0.38494802,0.0,0.0,0.30608976,0.4009388,0.27755904,0.0,0.43920147,0.33948714,0.44037944,0.40827784,0.9951124,0.0
0.24093074,0.37072068,0.014455456,0.0022183657,0.2473831,0.44234034,0.28340462,0.06348278,0.43568924,0.41469893,0.39680052,0.4848472,0.96153224,0.038904607,0.35294116,0.38494802,0.0,0.0,0.30248398,0.4017211,0.27755904,0.0,0.43920147,0.3350619,0.45552683,0.4127286,0.9951124,0.0
0.24038467,0.36901176,0.01414698,0.0016718805,0.247698,0.44294372,0.28323802,0.06340006,0.4357556,0.41368672,0.39751235,0.48552236,0.96113753,0.037943274,0.35294116,0.38494802,0.0,0.0,0.29527247,0.40230784,0.27755904,0.0,0.43920147,0.3320832,0.46447536,0.4127286,0.9951124,0.0
0.2416671,0.36739224,0.013777807,0.0011965334,0.24710216,0.44276926,0.28311184,0.063618004,0.43581498,0.41417637,0.39697185,0.48541754,0.95937455,0.03696827,0.35294116,0.37174606,0.0,0.0,0.29366982,0.40269902,0.27755904,0.0,0.43920147,0.32886103,0.47325054,0.4150361,0.9951124,0.0
0.24114516,0.36627147,0.01396573,0.0014936775,0.24720399,0.44348136,0.28304872,0.06477106,0.43604994,0.41360387,0.3974145,0.4861141,0.9590575,0.036513202,0.35294116,0.37174606,0.0,0.0,0.28966343,0.40328574,0.27755904,0.0,0.43920147,0.328553,0.48186588,0.41947895,0.9951124,0.0
0.23962705,0.3654039,0.014250539,0.0021032095,0.24749438,0.44438612,0.2829889,0.06618296,0.43632153,0.4130632,0.39819178,0.48705724,0.9590514,0.036258295,0.35294116,0.37174606,0.0,0.0,0.2860577,0.40406808,0.27755904,0.0,0.43920147,0.32660064,0.48846105,0.41947088,0.9951124,0.0
0.23947221,0.36547136,0.014246475,0.0023172945,0.2478282,0.44523445,0.28291827,0.06743449,0.43655124,0.41335875,0.3988127,0.4880307,0.95872915,0.035915583,0.35294116,0.35839224,0.0,0.0,0.2828526,0.40445924,0.27755904,0.0,0.43920147,0.32476008,0.49919087,0.42409745,0.9951124,0.0
0.23889436,0.36543626,0.014686156,0.0032085925,0.24860847,0.4466981,0.2829702,0.069082454,0.43701723,0.41332346,0.3999979,0.48947325,0.95853555,0.035782352,0.35294116,0.35839224,0.0,0.0,0.2796474,0.40524155,0.27755904,0.0,0.43920147,0.32338905,0.5091194,0.42408508,0.9951124,0.0
0.23829585,0.3662432,0.015220534,0.0044177026,0.24967414,0.44855377,0.28307816,0.07129342,0.4376322,0.41394988,0.40151778,0.49135235,0.9583961,0.035908815,0.35294116,0.34529614,0.0,0.0,0.27524042,0.4056327,0.27755904,0.0,0.43920147,0.32066664,0.51756823,0.42628387,0.9951124,0.0
0.23766865,0.36585453,0.015515342,0.0052902848,0.24971065,0.4494098,0.28306282,0.073015265,0.43795952,0.41456917,0.40213624,0.492314,0.95840335,0.036003947,0.35294116,0.34529614,0.0,0.0,0.27323717,0.40621945,0.27755904,0.0,0.43920147,0.3177453,0.5208481,0.42628387,0.9951124,0.0
0.23823464,0.36300975,0.014949903,0.0044329315,0.24671763,0.44723168,0.2826715,0.07505351,0.43762067,0.4163408,0.39924097,0.4904668,0.9598627,0.03706625,0.35294116,0.34529614,0.0,0.0,0.27043265,0.40680617,0.27755904,0.0,0.43920147,0.31112158,0.52585185,0.4308889,0.9951124,0.0
0.24223232,0.3623802,0.013989549,0.0036252737,0.24476255,0.44602895,0.28237727,0.07683757,0.43747932,0.41971177,0.3970704,0.48956862,0.96002835,0.037668765,0.35294116,0.33186364,0.0,0.0,0.2676282,0.40700176,0.27755904,0.0,0.43920147,0.3087635,0.5343322,0.43089116,0.9951124,0.0
0.2514861,0.3590268,0.012751561,0.0021327138,0.23827748,0.44079524,0.2818762,0.07867525,0.43662462,0.42674476,0.38975337,0.48474428,0.958234,0.039302904,0.17647052,0.33186364,0.0,0.0,0.2652244,0.4077841,0.27755904,0.0,0.43920147,0.30566818,0.5428318,0.43313065,0.9951124,0.0
0.0791852,0.36820284,0.024187468,0.022124588,0.28270546,0.49198058,0.28077653,0.1017666,0.44295645,0.36411285,0.4690541,0.5422702,0.97243917,0.03277241,0.17647052,0.33186364,0.0,0.0,0.26282054,0.40797964,0.27755904,0.0,0.43920147,0.2927382,0.5445483,0.43539444,0.9951124,0.0
0.07533561,0.3535745,0.024489582,0.019457333,0.2697711,0.48079285,0.27971074,0.10542071,0.44105196,0.3602797,0.45735985,0.5322091,0.96827,0.03657422,0.17647052,0.33186364,0.0,0.0,0.26001602,0.40837082,0.27755904,0.0,0.43920147,0.2842577,0.551455,0.43783155,0.9951124,0.0
0.074616484,0.351501,0.025201809,0.019482046,0.26981142,0.4827646,0.27928075,0.11090616,0.44162923,0.358603,0.45892113,0.53450483,0.9662621,0.03435076,0.17647052,0.33186364,0.0,0.0,0.25761217,0.40915316,0.27755904,0.0,0.43920147,0.2757805,0.5548702,0.44001758,0.9951124,0.0
0.07166138,0.35230598,0.025574494,0.019004568,0.27176753,0.48583004,0.27904135,0.1112626,0.44179922,0.35540527,0.46370998,0.53808016,0.9647622,0.032002352,0.17647052,0.33186364,0.0,0.0,0.25520837,0.40934873,0.27755904,0.0,0.43920147,0.2661617,0.55822897,0.4402105,0.9951124,0.0
0.071641244,0.3533421,0.02575145,0.019036673,0.27154297,0.4867372,0.27880016,0.11525424,0.44214755,0.35476893,0.46451563,0.5395683,0.9626321,0.031209398,0.17647052,0.31849623,0.0,0.0,0.25360572,0.40973988,0.27755904,0.0,0.43920147,0.26392186,0.5648207,0.44505277,0.9951124,0.0
0.06982913,0.35321844,0.02568512,0.018536836,0.27244532,0.48862118,0.2786883,0.11603643,0.44233114,0.3531505,0.46732584,0.5418235,0.9622639,0.029937021,0.17647052,0.31849623,0.0,0.0,0.2516026,0.41052222,0.27755904,0.0,0.43920147,0.25885546,0.5682381,0.4450982,0.9951124,0.0
0.06959329,0.35337552,0.025707405,0.018506415,0.27214214,0.48932883,0.27853677,0.11932278,0.44265556,0.35258123,0.4679295,0.54291993,0.96071994,0.029307034,0.17647052,0.31849623,0.0,0.0,0.24879807,0.41052222,0.27755904,0.0,0.43920147,0.25751266,0.5715406,0.4450717,0.9951124,0.0
0.06845213,0.35422963,0.025748663,0.018512793,0.2730369,0.4908818,0.2784669,0.11999747,0.4428531,0.35145208,0.47024196,0.54479194,0.9594042,0.02850208,0.17647052,0.31849623,0.0,0.0,0.24759614,0.41110897,0.27755904,0.0,0.43920147,0.25878012,0.576431,0.44731173,0.9951124,0.0
0.06840608,0.35473466,0.02566848,0.018545374,0.2730448,0.49117208,0.27846962,0.12088595,0.44300625,0.3514345,0.47060335,0.5452137,0.9582825,0.028399602,0.17647052,0.31849623,0.0,0.0,0.24559295,0.4113045,0.27755904,0.0,0.43920147,0.26754323,0.5816084,0.44961557,0.9951124,0.083333336
0.069946505,0.35716957,0.026167564,0.019257419,0.27319553,0.4908031,0.27853876,0.120921746,0.44323558,0.3520772,0.4699924,0.54468316,0.95102185,0.030552655,0.17647052,0.31849623,0.0,0.0,0.2431891,0.4116957,0.27755904,0.0,0.43920147,0.28427202,0.5832607,0.45195758,0.9951124,0.083333336
0.071511924,0.3597355,0.025363263,0.018421642,0.27308783,0.4912426,0.27855605,0.12215561,0.44349512,0.35462338,0.46983814,0.54553163,0.9499027,0.032693096,0.17647052,0.31849623,0.0,0.0,0.24198717,0.41208684,0.27755904,0.0,0.43920147,0.29274184,0.585098,0.4521528,0.9951124,0.083333336
